OBJECTID,pointid,grid_code,POINT_X,POINT_Y,POINT_Z
430,430,16,222939.580200195312500,632517.657348632812500,759.000000000000000
431,431,15,222951.999511718750000,632517.657348632812500,759.000000000000000
432,432,15,222964.418701171875000,632517.657348632812500,760.000000000000000
433,433,16,222976.837890625000000,632517.657348632812500,762.000000000000000
434,434,20,222989.257080078125000,632517.657348632812500,764.000000000000000
435,435,23,223001.676391601562500,632517.657348632812500,766.000000000000000
436,436,23,223014.095581054687500,632517.657348632812500,767.000000000000000
437,437,24,223026.514770507812500,632517.657348632812500,769.000000000000000
438,438,23,223038.933959960937500,632517.657348632812500,770.000000000000000
439,439,22,223051.353149414062500,632517.657348632812500,770.000000000000000
440,440,16,223063.772460937500000,632517.657348632812500,771.000000000000000
441,441,4,223076.191650390625000,632517.657348632812500,771.000000000000000
442,442,4,223088.610839843750000,632517.657348632812500,772.000000000000000
443,443,4,223101.030029296875000,632517.657348632812500,772.000000000000000
444,444,3,223113.449218750000000,632517.657348632812500,772.000000000000000
445,445,2,223125.868530273437500,632517.657348632812500,772.000000000000000
446,446,4,223138.287719726562500,632517.657348632812500,773.000000000000000
447,447,4,223150.706909179687500,632517.657348632812500,775.000000000000000
448,448,4,223163.126220703125000,632517.657348632812500,776.000000000000000
449,449,4,223175.545410156250000,632517.657348632812500,778.000000000000000
450,450,4,223187.964599609375000,632517.657348632812500,779.000000000000000
451,451,4,223200.383911132812500,632517.657348632812500,780.000000000000000
452,452,5,223212.803100585937500,632517.657348632812500,781.000000000000000
453,453,4,223225.222290039062500,632517.657348632812500,782.000000000000000
454,454,5,223237.641479492187500,632517.657348632812500,782.230999999999767
455,455,4,223250.060668945312500,632517.657348632812500,783.000000000000000
456,456,5,223262.479980468750000,632517.657348632812500,784.000000000000000
457,457,5,223274.899169921875000,632517.657348632812500,786.000000000000000
458,458,7,223287.318359375000000,632517.657348632812500,787.000000000000000
459,459,8,223299.737548828125000,632517.657348632812500,789.000000000000000
460,460,8,223312.156738281250000,632517.657348632812500,791.000000000000000
461,461,10,223324.575927734375000,632517.657348632812500,793.000000000000000
462,462,12,223336.995239257812500,632517.657348632812500,795.000000000000000
463,463,12,223349.414428710937500,632517.657348632812500,796.000000000000000
464,464,12,223361.833618164062500,632517.657348632812500,798.000000000000000
465,465,12,223374.252929687500000,632517.657348632812500,800.000000000000000
466,466,12,223386.672119140625000,632517.657348632812500,802.000000000000000
467,467,13,223399.091430664062500,632517.657348632812500,804.000000000000000
468,468,13,223411.510620117187500,632517.657348632812500,806.000000000000000
469,469,3,222778.130371093750000,632505.180175781250000,735.000000000000000
470,470,3,222790.549560546875000,632505.180175781250000,737.000000000000000
471,471,5,222802.968872070312500,632505.180175781250000,740.000000000000000
472,472,6,222815.388061523437500,632505.180175781250000,743.000000000000000
473,473,7,222827.807250976562500,632505.180175781250000,745.000000000000000
474,474,10,222840.226440429687500,632505.180175781250000,747.000000000000000
475,475,14,222852.645629882812500,632505.180175781250000,750.000000000000000
476,476,18,222865.064941406250000,632505.180175781250000,752.000000000000000
477,477,19,222877.484130859375000,632505.180175781250000,753.000000000000000
478,478,18,222889.903320312500000,632505.180175781250000,755.000000000000000
479,479,18,222902.322509765625000,632505.180175781250000,756.000000000000000
480,480,18,222914.741699218750000,632505.180175781250000,757.000000000000000
481,481,19,222927.161010742187500,632505.180175781250000,758.000000000000000
482,482,16,222939.580200195312500,632505.180175781250000,759.000000000000000
483,483,14,222951.999511718750000,632505.180175781250000,760.000000000000000
484,484,15,222964.418701171875000,632505.180175781250000,761.000000000000000
485,485,16,222976.837890625000000,632505.180175781250000,763.000000000000000
486,486,20,222989.257080078125000,632505.180175781250000,765.000000000000000
487,487,23,223001.676391601562500,632505.180175781250000,767.000000000000000
488,488,23,223014.095581054687500,632505.180175781250000,768.000000000000000
489,489,24,223026.514770507812500,632505.180175781250000,770.000000000000000
490,490,23,223038.933959960937500,632505.180175781250000,771.000000000000000
491,491,23,223051.353149414062500,632505.180175781250000,772.000000000000000
492,492,14,223063.772460937500000,632505.180175781250000,773.000000000000000
493,493,4,223076.191650390625000,632505.180175781250000,773.000000000000000
494,494,4,223088.610839843750000,632505.180175781250000,774.000000000000000
495,495,4,223101.030029296875000,632505.180175781250000,774.000000000000000
496,496,4,223113.449218750000000,632505.180175781250000,775.000000000000000
497,497,4,223125.868530273437500,632505.180175781250000,776.000000000000000
498,498,4,223138.287719726562500,632505.180175781250000,777.000000000000000
499,499,4,223150.706909179687500,632505.180175781250000,778.000000000000000
500,500,5,223163.126220703125000,632505.180175781250000,779.000000000000000
501,501,5,223175.545410156250000,632505.180175781250000,780.000000000000000
502,502,5,223187.964599609375000,632505.180175781250000,781.000000000000000
503,503,5,223200.383911132812500,632505.180175781250000,782.000000000000000
504,504,6,223212.803100585937500,632505.180175781250000,783.000000000000000
505,505,4,223225.222290039062500,632505.180175781250000,783.000000000000000
506,506,4,223237.641479492187500,632505.180175781250000,783.139699999999721
507,507,4,223250.060668945312500,632505.180175781250000,784.000000000000000
508,508,6,223262.479980468750000,632505.180175781250000,785.000000000000000
509,509,7,223274.899169921875000,632505.180175781250000,787.000000000000000
510,510,8,223287.318359375000000,632505.180175781250000,788.000000000000000
511,511,9,223299.737548828125000,632505.180175781250000,790.000000000000000
512,512,10,223312.156738281250000,632505.180175781250000,792.000000000000000
513,513,12,223324.575927734375000,632505.180175781250000,794.000000000000000
514,514,12,223336.995239257812500,632505.180175781250000,796.000000000000000
515,515,12,223349.414428710937500,632505.180175781250000,797.000000000000000
516,516,12,223361.833618164062500,632505.180175781250000,799.000000000000000
517,517,12,223374.252929687500000,632505.180175781250000,801.000000000000000
518,518,13,223386.672119140625000,632505.180175781250000,803.000000000000000
519,519,12,223399.091430664062500,632505.180175781250000,804.000000000000000
520,520,12,223411.510620117187500,632505.180175781250000,806.000000000000000
521,521,3,222778.130371093750000,632492.703002929687500,733.000000000000000
522,522,3,222790.549560546875000,632492.703002929687500,735.000000000000000
523,523,5,222802.968872070312500,632492.703002929687500,738.000000000000000
524,524,6,222815.388061523437500,632492.703002929687500,741.000000000000000
525,525,7,222827.807250976562500,632492.703002929687500,744.000000000000000
526,526,10,222840.226440429687500,632492.703002929687500,747.000000000000000
527,527,15,222852.645629882812500,632492.703002929687500,750.000000000000000
528,528,17,222865.064941406250000,632492.703002929687500,752.000000000000000
529,529,16,222877.484130859375000,632492.703002929687500,754.000000000000000
530,530,19,222889.903320312500000,632492.703002929687500,755.000000000000000
531,531,17,222902.322509765625000,632492.703002929687500,757.000000000000000
532,532,21,222914.741699218750000,632492.703002929687500,758.000000000000000
533,533,21,222927.161010742187500,632492.703002929687500,759.000000000000000
534,534,23,222939.580200195312500,632492.703002929687500,760.000000000000000
535,535,23,222951.999511718750000,632492.703002929687500,761.000000000000000
536,536,19,222964.418701171875000,632492.703002929687500,763.000000000000000
537,537,23,222976.837890625000000,632492.703002929687500,764.000000000000000
538,538,24,222989.257080078125000,632492.703002929687500,766.000000000000000
539,539,26,223001.676391601562500,632492.703002929687500,768.000000000000000
540,540,25,223014.095581054687500,632492.703002929687500,769.000000000000000
541,541,25,223026.514770507812500,632492.703002929687500,771.000000000000000
542,542,26,223038.933959960937500,632492.703002929687500,772.000000000000000
543,543,24,223051.353149414062500,632492.703002929687500,774.000000000000000
544,544,12,223063.772460937500000,632492.703002929687500,775.000000000000000
545,545,4,223076.191650390625000,632492.703002929687500,775.000000000000000
546,546,4,223088.610839843750000,632492.703002929687500,776.000000000000000
547,547,4,223101.030029296875000,632492.703002929687500,777.000000000000000
548,548,5,223113.449218750000000,632492.703002929687500,778.000000000000000
549,549,6,223125.868530273437500,632492.703002929687500,779.000000000000000
550,550,6,223138.287719726562500,632492.703002929687500,780.000000000000000
551,551,6,223150.706909179687500,632492.703002929687500,781.000000000000000
552,552,6,223163.126220703125000,632492.703002929687500,782.000000000000000
553,553,4,223175.545410156250000,632492.703002929687500,783.000000000000000
554,554,4,223187.964599609375000,632492.703002929687500,783.000000000000000
555,555,4,223200.383911132812500,632492.703002929687500,784.000000000000000
556,556,4,223212.803100585937500,632492.703002929687500,784.000000000000000
557,557,4,223225.222290039062500,632492.703002929687500,785.000000000000000
558,558,4,223237.641479492187500,632492.703002929687500,784.096699999994598
559,559,4,223250.060668945312500,632492.703002929687500,786.000000000000000
560,560,6,223262.479980468750000,632492.703002929687500,787.000000000000000
561,561,7,223274.899169921875000,632492.703002929687500,788.000000000000000
562,562,8,223287.318359375000000,632492.703002929687500,790.000000000000000
563,563,8,223299.737548828125000,632492.703002929687500,792.000000000000000
564,564,8,223312.156738281250000,632492.703002929687500,794.000000000000000
565,565,10,223324.575927734375000,632492.703002929687500,796.000000000000000
566,566,11,223336.995239257812500,632492.703002929687500,797.000000000000000
567,567,12,223349.414428710937500,632492.703002929687500,799.000000000000000
568,568,12,223361.833618164062500,632492.703002929687500,801.000000000000000
569,569,12,223374.252929687500000,632492.703002929687500,803.000000000000000
570,570,13,223386.672119140625000,632492.703002929687500,805.000000000000000
571,571,13,223399.091430664062500,632492.703002929687500,805.000000000000000
572,572,12,223411.510620117187500,632492.703002929687500,806.000000000000000
573,573,3,222778.130371093750000,632480.225830078125000,731.000000000000000
574,574,3,222790.549560546875000,632480.225830078125000,734.000000000000000
575,575,5,222802.968872070312500,632480.225830078125000,737.000000000000000
576,576,6,222815.388061523437500,632480.225830078125000,740.000000000000000
577,577,7,222827.807250976562500,632480.225830078125000,744.000000000000000
578,578,13,222840.226440429687500,632480.225830078125000,747.000000000000000
579,579,17,222852.645629882812500,632480.225830078125000,750.000000000000000
580,580,18,222865.064941406250000,632480.225830078125000,752.000000000000000
581,581,19,222877.484130859375000,632480.225830078125000,754.000000000000000
582,582,17,222889.903320312500000,632480.225830078125000,756.000000000000000
583,583,23,222902.322509765625000,632480.225830078125000,757.000000000000000
584,584,24,222914.741699218750000,632480.225830078125000,759.000000000000000
585,585,25,222927.161010742187500,632480.225830078125000,760.000000000000000
586,586,26,222939.580200195312500,632480.225830078125000,762.000000000000000
587,587,24,222951.999511718750000,632480.225830078125000,763.000000000000000
588,588,24,222964.418701171875000,632480.225830078125000,764.000000000000000
589,589,26,222976.837890625000000,632480.225830078125000,766.000000000000000
590,590,27,222989.257080078125000,632480.225830078125000,767.000000000000000
